from_id,knowledgeunit,rel,knowledgepoint,to_id
455,输入输出设备,contain,缓冲区、中断与DMA,1862
455,输入输出设备,contain,设备驱动,1863
456,计算机系统机构和高性能计算新技术及对产业发展的推动,contain,系统结构新技术,1864
456,计算机系统机构和高性能计算新技术及对产业发展的推动,contain,并行计算平台技术,1865
456,计算机系统机构和高性能计算新技术及对产业发展的推动,contain,多核技术,1866
456,计算机系统机构和高性能计算新技术及对产业发展的推动,contain,并行计算,1867
457,计算机网络与通信新技术及对产业发展的推动,contain,网络新技术,1868
457,计算机网络与通信新技术及对产业发展的推动,contain,通信新技术,1869
457,计算机网络与通信新技术及对产业发展的推动,contain,无线网络,1870
457,计算机网络与通信新技术及对产业发展的推动,contain,移动和多媒体应用,1871
458,信息安全新技术及对产业发展的推动,contain,信息安全,1872
458,信息安全新技术及对产业发展的推动,contain,网络安全,1873
458,信息安全新技术及对产业发展的推动,contain,密码学新方法,1874
458,信息安全新技术及对产业发展的推动,contain,认证技术,1875
458,信息安全新技术及对产业发展的推动,contain,子商务,1876
459,软件工程新技术及对产业发展的推动,contain,数据库结构,1877
459,软件工程新技术及对产业发展的推动,contain,数据挖掘,1878
459,软件工程新技术及对产业发展的推动,contain,数据仓库新技术,1879
459,软件工程新技术及对产业发展的推动,contain,数据检索与分析,1880
460,人工智能新技术及对产业发展的推动,contain,机器学习,1881
460,人工智能新技术及对产业发展的推动,contain,智能信息处理分析,1882
460,人工智能新技术及对产业发展的推动,contain,搜索引擎等新技术,1883
461,计算机图形图像新技术及对产业发展的推动,contain,机器视觉,1884
461,计算机图形图像新技术及对产业发展的推动,contain,计算机图形学新技术,1885
461,计算机图形图像新技术及对产业发展的推动,contain,可视化新技术,1886
461,计算机图形图像新技术及对产业发展的推动,contain,动漫,1887
461,计算机图形图像新技术及对产业发展的推动,contain,CAD应用,1888
462,人机交互新技术及对产业发展的推动,contain,语音交互技术,1889
462,人机交互新技术及对产业发展的推动,contain,智能人机交互,1890
463,逻辑电路基础,contain,控制复杂性的艺术,1891
463,逻辑电路基础,contain,数字抽象,1892
463,逻辑电路基础,contain,数制,1893
463,逻辑电路基础,contain,逻辑门,1894
463,逻辑电路基础,contain,CMOS晶体管,1895
463,逻辑电路基础,contain,功耗,1896
464,组合逻辑设计,contain,布尔表达式,1897
464,组合逻辑设计,contain,布尔代数,1898
464,组合逻辑设计,contain,从逻辑到门,1899
464,组合逻辑设计,contain,多级组合逻辑,1900
464,组合逻辑设计,contain,X和Z,1901
464,组合逻辑设计,contain,卡诺图,1902
464,组合逻辑设计,contain,时序,1903
464,组合逻辑设计,contain,组合逻辑电路设计总结,1904
465,基于硬件描述语言的组合逻辑电路模块设计,contain,SystemVerilog硬件描述语言基础,1905
465,基于硬件描述语言的组合逻辑电路模块设计,contain,基于SystemVerilog的数字电路建模方法,1906
465,基于硬件描述语言的组合逻辑电路模块设计,contain,基于SystemVerilog的测试程序,1907
465,基于硬件描述语言的组合逻辑电路模块设计,contain,常见组合逻辑电路模块设计,1908
465,基于硬件描述语言的组合逻辑电路模块设计,contain,逻辑阵列,1909
466,时序逻辑设计,contain,锁存器和触发器,1910
466,时序逻辑设计,contain,同步逻辑设计,1911
466,时序逻辑设计,contain,有限状态机,1912
466,时序逻辑设计,contain,时序逻辑的时序,1913
466,时序逻辑设计,contain,常见时序逻辑电路模块的设计,1914
466,时序逻辑设计,contain,时序逻辑电路设计总结,1915
467,指令集体系结构,contain,冯诺依曼计算机结构,1916
467,指令集体系结构,contain,汇编语言,1917
467,指令集体系结构,contain,机器语言,1918
468,数据库系统世界（概述）,contain,数据库,1919
468,数据库系统世界（概述）,contain,数据模型,1920
468,数据库系统世界（概述）,contain,三级模式,1921
469,关系数据库模型,contain,数据模型概述,1922
469,关系数据库模型,contain,关系模型基础,1923
469,关系数据库模型,contain,关系代数,1924
469,关系数据库模型,contain,关系上的约束,1925
470,关系数据库语言SQL,contain,简单查询,1926
470,关系数据库语言SQL,contain,多关系查询,1927
470,关系数据库语言SQL,contain,子查询,1928
470,关系数据库语言SQL,contain,全关系操作,1929
470,关系数据库语言SQL,contain,数据库更新,1930
470,关系数据库语言SQL,contain,SQL中的事务,1931
471,关系数据库设计理论,contain,函数依赖,1932
471,关系数据库设计理论,contain,函数依赖的规则,1933
471,关系数据库设计理论,contain,关系数据库模式设计,1934
471,关系数据库设计理论,contain,分解的优劣,1935
471,关系数据库设计理论,contain,第三范式,1936
471,关系数据库设计理论,contain,多值依赖,1937
472,高层数据库模型,contain,E/R模型,1938
472,高层数据库模型,contain,设计原则,1939
472,高层数据库模型,contain,E/R模型中的约束,1940
472,高层数据库模型,contain,弱实体集,1941
472,高层数据库模型,contain,从E/R图到关系设计,1942
472,高层数据库模型,contain,子类结构到关系的转化,1943
472,高层数据库模型,contain,统一建模语言,1944
472,高层数据库模型,contain,UML图到关系的转化,1945
473,约束和触发器,contain,键和外键,1946
473,约束和触发器,contain,属性和元组上的约束,1947
473,约束和触发器,contain,修改约束,1948
473,约束和触发器,contain,断言,1949
473,约束和触发器,contain,触发器,1950
474,视图与索引,contain,虚拟视图,1951
474,视图与索引,contain,修改视图,1952
474,视图与索引,contain,SQL中的索引,1953
474,视图与索引,contain,索引的选择,1954
474,视图与索引,contain,物化视图,1955
475,服务器环境下的SQL,contain,三层体系结构,1956
475,服务器环境下的SQL,contain,存储过程,1957
476,SQL中的安全机制,contain,SQL中的安全机制和用户认证,1958
477,数据库恢复,contain,故障种类、事务的基本概念,1959
477,数据库恢复,contain,Undo日志,1960
477,数据库恢复,contain,Redo日志,1961
477,数据库恢复,contain,Undo/Redo日志,1962
477,数据库恢复,contain,应对介质故障,1963
478,并发控制,contain,串行调度和可串行化调度,1964
478,并发控制,contain,冲突可串行化,1965
478,并发控制,contain,使用锁的可串行化实现,1966
478,并发控制,contain,多种锁模式,1967
478,并发控制,contain,封锁的粒度,1968
479,NoSQL基本概念,contain,NoSQL的背景、概念,1969
479,NoSQL基本概念,contain,主流NoSQL数据库,1970
480,计算机网络绪论,contain,Internet基本概念,1971
480,计算机网络绪论,contain,计算机网络体系结构基本概念,1972
480,计算机网络绪论,contain,计算机网络性能分析方法,1973
480,计算机网络绪论,contain,计算机网络和Internet发展的历史和背景,1974
481,应用层,contain,应用层服务模型及协议设计的基本方法,1975
481,应用层,contain,HTTP协议的设计及性能分析,1976
481,应用层,contain,SMTP，DNS协议简介,1977
481,应用层,contain,P2P应用程序的设计方法,1978
481,应用层,contain,网络应用程序实现技术（Socket编程）,1979
482,传输层,contain,传输层服务模型及功能,1980
482,传输层,contain,UDP协议简介,1981
482,传输层,contain,网络可靠数据传输的基本原理,1982
482,传输层,contain,TCP协议的可靠数据传输设计与性能分析,1983
482,传输层,contain,TCP协议的流量控制和连接管理,1984
482,传输层,contain,控制的基本原理,1985
482,传输层,contain,TCP协议的拥塞控制机制与性能分析,1986
482,传输层,contain,TCP协议的公平性及最新研究进展,1987
483,网络层：数据层面,contain,网络层的服务模型及功能,1988
483,网络层：数据层面,contain,数据包交换基本原理,1989
483,网络层：数据层面,contain,路由器内部结构,1990
483,网络层：数据层面,contain,IP协议、IP地址分配和管理,1991
483,网络层：数据层面,contain,SDN的转发技术,1992
208,网络层：控制层面,contain,路由算法设计及性能分析,1993
208,网络层：控制层面,contain,Internet域内路由协议,1994
208,网络层：控制层面,contain,Internet域间路由协议,1995
208,网络层：控制层面,contain,Internet路由协议,1996
208,网络层：控制层面,contain,SDN控制平面,1997
484,数据链路层,contain,数据链路层服务模型及功能,1998
484,数据链路层,contain,有线局域网技术,1999
484,数据链路层,contain,链路虚拟化技术,2000
484,数据链路层,contain,数据中心网络概述,2001
484,数据链路层,contain,计算机网络数据传输总结,2002
485,面向对象程序设计的原则,contain,SOLID原则,2003
485,面向对象程序设计的原则,contain,其他设计原则,2004
486,经典设计模式,contain,创建型模式,2005
486,经典设计模式,contain,结构型模式,2006
486,经典设计模式,contain,行为型模式,2007
487,设计模式的综合应用,contain,面向对象设计的SOLID原则,2008
488,人工智能概述,contain,人工智能历史,2009
488,人工智能概述,contain,领域划分,2010
488,人工智能概述,contain,人工智能内涵,2011
488,人工智能概述,contain,算法内涵,2012
489,搜索算法,contain,搜索算法原理,2013
490,马尔科夫决策过程,contain,MDP模型及求解算法,2014
490,马尔科夫决策过程,contain,马尔科夫决策过程,2015
490,马尔科夫决策过程,contain,马尔科夫模型,2016
490,马尔科夫决策过程,contain,隐马尔科夫模型,2017
490,马尔科夫决策过程,contain,增强学习,2018
491,人工智能的游戏策略,contain,搜索,2019
491,人工智能的游戏策略,contain,剪枝,2020
491,人工智能的游戏策略,contain,博弈论,2021
492,约束求解,contain,约束求解算法-线性规划,2022
492,约束求解,contain,约束求解算法-整形规划,2023
492,约束求解,contain,约束求解算法-混合整形规划,2024
493,图像处理概述,contain,数字图像处理的历史,2025
493,图像处理概述,contain,数字图像处理的应用,2026
494,数字图像处理基础,contain,灰度、彩色图像的矩阵表示,2027
494,数字图像处理基础,contain,使用matlab对矩阵操作,2028
494,数字图像处理基础,contain,常见的两种插值算法,2029
495,空间域图像增强,contain,灰度变换,2030
495,空间域图像增强,contain,直方图处理,2031
495,空间域图像增强,contain,空间滤波器,2032
496,频率域图像增强,contain,一维傅里叶变换,2033
496,频率域图像增强,contain,二维傅里叶变换,2034
496,频率域图像增强,contain,频率域滤波的步骤,2035
496,频率域图像增强,contain,频率域滤波与空间域滤波之间的关系,2036
496,频率域图像增强,contain,不同类型的频率域滤波器,2037
497,图形复原,contain,不同类型的噪声,2038
497,图形复原,contain,噪声参数的估计,2039
497,图形复原,contain,不同类型的空间滤波器及其性质、适用范围,2040
497,图形复原,contain,线性、位置不变的图像退化模型,2041
497,图形复原,contain,逆滤波、维纳滤波、约束最小二乘滤波,2042
498,图像分割,contain,点检测,2043
498,图像分割,contain,线检测,2044
498,图像分割,contain,霍夫变换,2045
498,图像分割,contain,最小二乘法拟合直线,2046
498,图像分割,contain,RANSAC法拟合直线,2047
498,图像分割,contain,全局阈值、自适应阈值,2048
499,图像的表示与描述,contain,链码,2049
499,图像的表示与描述,contain,多边形近似,2050
499,图像的表示与描述,contain,标记图,2051
499,图像的表示与描述,contain,形状数,2052
499,图像的表示与描述,contain,统计矩,2053
499,图像的表示与描述,contain,拓扑描绘子,2054
499,图像的表示与描述,contain,纹理,2055
499,图像的表示与描述,contain,二维函数的矩,2056
500,图像识别,contain,神经网络的构成,2057
500,图像识别,contain,串匹配中的语法、句法,2058
630,自然语言处理绪论,contain,自然语言处理研究现状,2059
630,自然语言处理绪论,contain,自然语言处理主要研究内容,2060
630,自然语言处理绪论,contain,自然语言处理基本研究方法,2061
502,形式语言与自动机机器在NLP中的应用,contain,形式语言,2062
502,形式语言与自动机机器在NLP中的应用,contain,自动机,2063
502,形式语言与自动机机器在NLP中的应用,contain,有限自动机与状态转移机的应用,2064
503,语料库与语言知识库,contain,语料库/语料库语言学的基本概念,2065
503,语料库与语言知识库,contain,语料库类型,2066
503,语料库与语言知识库,contain,典型语料库,2067
503,语料库与语言知识库,contain,wordnet应用,2068
634,语言模型,contain,n元语法的基本概念,2069
634,语言模型,contain,数据平滑方法,2070
634,语言模型,contain,语言模型的自适应方法,2071
634,语言模型,contain,语言模型的应用,2072
505,隐马尔科夫模型,contain,马尔可夫模型,2073
505,隐马尔科夫模型,contain,隐马尔可夫模型,2074
505,隐马尔科夫模型,contain,前向算法,2075
505,隐马尔科夫模型,contain,后向算法,2076
505,隐马尔科夫模型,contain,Viterbi搜索算法,2077
505,隐马尔科夫模型,contain,参数学习,2078
506,词性分析与词性标注,contain,英语形态分析,2079
506,词性分析与词性标注,contain,汉语自动分词方法,2080
506,词性分析与词性标注,contain,未登录词识别,2081
506,词性分析与词性标注,contain,词性标注问题和方法,2082
506,词性分析与词性标注,contain,分词与词性标注结果评测,2083
507,语法理论,contain,功能合一语法 (FUG),2084
507,语法理论,contain,词汇功能语法 (LFG),2085
507,语法理论,contain,树连接语法 (TAG),2086
507,语法理论,contain,广义的短语结构语法 (GPSG),2087
508,句法分析,contain,线图分析法,2088
508,句法分析,contain,CYK分析算法,2089
508,句法分析,contain,概率上下文无关文法,2090
508,句法分析,contain,PCFG句法分析,2091
508,句法分析,contain,基于PCFG分析方法的改进,2092
509,语义分析,contain,语义理论,2093
509,语义分析,contain,格语法,2094
509,语义分析,contain,语义网络,2095
509,语义分析,contain,有监督的词义消歧方法,2096
509,语义分析,contain,无监督的词义消歧方法,2097
510,专业英语基本概念,contain,软件人员沟通方法等概念,2098
511,软件人员英语沟通的各种方法,contain,各种软件人员沟通方法,2099
512,软件行业中的英文写作,contain,英文写作格式要求,2100
512,软件行业中的英文写作,contain,英文写作技巧,2101
513,强化英文听力练习,contain,英文听力练习方法,2102
514,使用英语书写工作计划、工作报告,contain,英语写作练习,2103
515,使用英语研究和讨论有关软件开发主题,contain,专业英语研究应用,2104
516,使用英语进行专业演讲和主持会议,contain,专业英语演讲应用,2105
517,在英语环境中的工作面试,contain,专业英语实际应用,2106
518,软件的本质,contain,软件的基本概念,2107
518,软件的本质,contain,软件演化,2108
518,软件的本质,contain,软件的危机,2109
519,软件过程结构,contain,软件过程的模型,2110
519,软件过程结构,contain,软件能力成熟度模型,2111
520,过程模型,contain,软件全生命周期,2112
520,过程模型,contain,各类软件过程模型,2113
521,敏捷开发,contain,敏捷开发,2114
521,敏捷开发,contain,极限编程,2115
521,敏捷开发,contain,Scrum,2116
521,敏捷开发,contain,动态系统开发方法,2117
522,软件工程的人员方法,contain,软件工程行为模式，团队角色，敏捷团队,2118
523,指导实践的原则,contain,软件工程过程和实践的各类原则,2119
524,项目管理概念,contain,组织范型,2120
524,项目管理概念,contain,问题分解,2121
524,项目管理概念,contain,过程框架,2122
524,项目管理概念,contain,项目方法,2123
525,过程度量和项目度量,contain,过程度量方法,2124
525,过程度量和项目度量,contain,项目度量方法,2125
526,软件项目估算,contain,项目计划的要点,2126
526,软件项目估算,contain,软件资源、成本和进度估算方法,2127
527,项目进度安排,contain,工作量估算和分配,2128
527,项目进度安排,contain,任务网络图,2129
527,项目进度安排,contain,跟踪和反馈,2130
528,风险分析,contain,风险表达、识别、预测、评估和缓解,2131
529,维护与再工程,contain,软件维护,2132
529,维护与再工程,contain,软件再工程,2133
530,软件过程改进,contain,软件过程改进,2134
530,软件过程改进,contain,能力成熟度模型,2135
531,软件工程的新趋势,contain,软件技术发展趋势,2136
532,UML介绍和软件工程最佳实践,contain,什么是对象技术,2137
532,UML介绍和软件工程最佳实践,contain,什么是模型,2138
533,面向对象概念,contain,什么是对象,2139
533,面向对象概念,contain,什么是模板类型,2140
533,面向对象概念,contain,什么是类,2141
533,面向对象概念,contain,什么是属性,2142
533,面向对象概念,contain,什么是操作,2143
533,面向对象概念,contain,什么是多态,2144
533,面向对象概念,contain,什么是包,2145
533,面向对象概念,contain,什么是接口,2146
533,面向对象概念,contain,什么是子系统,2147
533,面向对象概念,contain,什么是组件（构件）,2148
533,面向对象概念,contain,什么是关联,2149
533,面向对象概念,contain,什么是多重性,2150
533,面向对象概念,contain,什么是集合,2151
533,面向对象概念,contain,什么是导航,2152
533,面向对象概念,contain,什么是一般化（泛化）,2153
533,面向对象概念,contain,什么是实现,2154
534,需求分析概述,contain,需求概述,2155
534,需求分析概述,contain,系统行为,2156
535,用例模型,contain,用例模型,2157
535,用例模型,contain,用例描述,2158
535,用例模型,contain,事件流,2159
535,用例模型,contain,场景,2160
535,用例模型,contain,活动图,2161
535,用例模型,contain,词汇表,2162
536,分析与设计,contain,分析和设计的区别,2163
536,分析与设计,contain,架构,2164
536,分析与设计,contain,“4+1视图”模型,2165
536,分析与设计,contain,分析和设计活动,2166
536,分析与设计,contain,什么是Use-Case实现,2167
537,软件体系结构分析,contain,架构分析步骤的核心概念,2168
538,用例设计,contain,用例分析、分析类,2169
538,用例设计,contain,协作图,2170
538,用例设计,contain,序列图,2171
539,设计元素,contain,类,2172
539,设计元素,contain,子系统,2173
539,设计元素,contain,接口,2174
539,设计元素,contain,复用,2175
540,确定设计机制,contain,设计机制,2176
540,确定设计机制,contain,记录架构机制,2177
541,类设计,contain,类设计的步骤,2178
542,形式化方法引论,contain,形式化方法的概念、必要性、作用及其效果,2179
542,形式化方法引论,contain,形式化语言Z概况,2180
543,集合,contain,集合的概念,2181
543,集合,contain,集合类型,2182
543,集合,contain,集合声明,2183
543,集合,contain,集合交并补差等基本运算,2184
543,集合,contain,用集合运算表示实际问题,2185
544,命题逻辑语言,contain,命题概念,2186
544,命题逻辑语言,contain,命题变量,2187
544,命题逻辑语言,contain,命题形式,2188
544,命题逻辑语言,contain,逻辑联结词,2189
544,命题逻辑语言,contain,逻辑运算规则,2190
545,Z模式,contain,Z模式基本概念,2191
545,Z模式,contain,Z模式下的逻辑演算,2192
545,Z模式,contain,Z模式描述输入输出,2193
545,Z模式,contain,Z模式进阶操作,2194
545,Z模式,contain,标准Z模式文档规格,2195
545,Z模式,contain,Z模式应用实例,2196
546,谓词逻辑语言,contain,个体变量,2197
546,谓词逻辑语言,contain,谓词,2198
546,谓词逻辑语言,contain,量词,2199
546,谓词逻辑语言,contain,用集合的思想理解量词,2200
546,谓词逻辑语言,contain,逻辑与集合论的关系,2201
547,关系与函数,contain,笛卡尔积,2202
547,关系与函数,contain,关系概念及其性质,2203
547,关系与函数,contain,等价关系与偏序关系,2204
547,关系与函数,contain,关系演算,2205
547,关系与函数,contain,传递闭包，自反传递闭包,2206
547,关系与函数,contain,逆关系,2207
547,关系与函数,contain,函数与关系,2208
547,关系与函数,contain,定义域与值域,2209
547,关系与函数,contain,部分函数与全函数,2210
547,关系与函数,contain,函数的其他种类，如单射、满射、双射,2211
547,关系与函数,contain,常函数，函数覆写,2212
548,序列,contain,序列与函数,2213
548,序列,contain,序列构造器,2214
548,序列,contain,序列的演算，包括如头、尾、前部、后部、连结、过滤、逆序等,2215
548,序列,contain,序列的应用实例,2216
549,形式描述实践,contain,以Z模式为基础的系统描述,2217
549,形式描述实践,contain,序列的使用,2218
549,形式描述实践,contain,谓词量词,2219
549,形式描述实践,contain,命题逻辑语言,2220
549,形式描述实践,contain,关系与函数,2221
549,形式描述实践,contain,联系实际情况的需求分析,2222
550,其他形式描述方法,contain,基于状态的形式描述方法,2223
550,其他形式描述方法,contain,基于事件的形式描述方法,2224
550,其他形式描述方法,contain,其他形式描述方法简介,2225
550,其他形式描述方法,contain,各方法的优劣比较,2226
551,数理逻辑系统,contain,逻辑归结关系,2227
551,数理逻辑系统,contain,健全性和完全性,2228
551,数理逻辑系统,contain,数理逻辑的形式系统和形式理论,2229
551,数理逻辑系统,contain,命题逻辑的模型论和证明论,2230
551,数理逻辑系统,contain,时态逻辑系统,2231
552,形式验证方法和工具,contain,定理证明,2232
552,形式验证方法和工具,contain,自动定理证明器,2233
552,形式验证方法和工具,contain,模型检查,2234
552,形式验证方法和工具,contain,自动模型检查器,2235
553,软件测试技术绪论,contain,为什么要测试软件,2237
553,软件测试技术绪论,contain,什么是软件测试,2238
553,软件测试技术绪论,contain,为什么要学软件测试,2239
553,软件测试技术绪论,contain,从软件测试这门课能学到什么,2240
553,软件测试技术绪论,contain,如何学习软件测试,2241
554,软件测试基础,contain,了解软件Faults，Errors以及Failure的概念和区别；,2242
554,软件测试基础,contain,掌握RIP模型，熟悉掌握RIP的基本内容；,2243
554,软件测试基础,contain,了解错误的基本类型,2244
554,软件测试基础,contain,了解测试活动的各个阶段,2245
554,软件测试基础,contain,了解Model-based测试,2246
555,Junit,contain,Junit使用的步骤和原因,2247
555,Junit,contain,断言系列方法,2248
555,Junit,contain,Junit中的Annotations,2249
555,Junit,contain,了解Hamcrest的使用,2250
555,Junit,contain,测试覆盖的概念、测试的需求,2251
556,测试覆盖和白盒测试,contain,软件中的图，以及图中的相关概念,2252
556,测试覆盖和白盒测试,contain,如何将软件代码生成图,2253
556,测试覆盖和白盒测试,contain,生成主路径的算法,2254
556,测试覆盖和白盒测试,contain,条件覆盖、判定覆盖和改进的条件/判定覆盖,2255
557,黑盒测试,contain,黑盒测试的基本概念、基本方法以及各自方法的优缺点,2256
557,黑盒测试,contain,黑盒测试的等价类方法、边界值分析、因果图、判定表等基本方法,2257
557,黑盒测试,contain,黑盒测试的优化方法Pairwise，正交实验设计等,2258
558,自动化测试和Selenium,contain,自动化测试的基本流程和基本方法以及不同类型的自动化测试方案,2259
558,自动化测试和Selenium,contain,Selenium的功能、使用及基于Selenium2开发自动化测试用例的方法,2260
559,压力测试和Jmeter,contain,压力测试的基本流程和基本方法,2261
559,压力测试和Jmeter,contain,Jmter的功能、使用及基于Jmeter进行Web系统压力测试的方法,2262
560,集成测试和验收测试,contain,集成测试基本方法,2263
560,集成测试和验收测试,contain,Easymock的功能、使用及基于Easymock进行接口测试,2264
560,集成测试和验收测试,contain,验收测试的流程和相关标准,2265
561,测试管理和测试研究新热点,contain,基于Bugzilla进行测试管理的基本流程和基本方法,2266
561,测试管理和测试研究新热点,contain,测试研究领域的新热点,2267
562,计算机图形技术绪论,contain,图形技术的基本概念,2268
563,图形变换与变换管线,contain,齐次坐标,2269
563,图形变换与变换管线,contain,齐次变换,2270
563,图形变换与变换管线,contain,投影变换,2271
564,几何建模,contain,多边形网络模型,2272
564,几何建模,contain,层次化建模,2273
564,几何建模,contain,网格模型简化,2274
565,光照模型与纹理贴图,contain,渲染方程,2275
565,光照模型与纹理贴图,contain,漫反射,2276
565,光照模型与纹理贴图,contain,镜面反射,2277
565,光照模型与纹理贴图,contain,纹理映射,2278
565,光照模型与纹理贴图,contain,反走样,2279
566,参数曲线和曲面,contain,多项式方程,2280
566,参数曲线和曲面,contain,样条曲线,2281
566,参数曲线和曲面,contain,Bezier曲线,2282
566,参数曲线和曲面,contain,曲线的阶数,2283
566,参数曲线和曲面,contain,Bezier样条曲线,2284
566,参数曲线和曲面,contain,参数曲面,2285
567,遮挡与阴影,contain,遮挡,2286
567,遮挡与阴影,contain,画家算法,2287
567,遮挡与阴影,contain,深度检测,2288
567,遮挡与阴影,contain,硬阴影,2289
567,遮挡与阴影,contain,软阴影,2290
567,遮挡与阴影,contain,阴影贴图,2291
567,遮挡与阴影,contain,阴影体,2292
568,光线跟踪,contain,光线跟踪,2293
568,光线跟踪,contain,透射,2294
568,光线跟踪,contain,相机模型,2295
568,光线跟踪,contain,直线球面相交检测,2296
568,光线跟踪,contain,直线三角形相交检测,2297
568,光线跟踪,contain,空间划分,2298
568,光线跟踪,contain,随机采样,2299
569,图形编程,contain,图形API,2300
569,图形编程,contain,GLSL着色器编程,2301
570,introduction,contain,Introduction&Outline,2302
571,Project Evaluation,contain,Project Evaluation,2303
572,Planning,contain,Planning,2304
573,Selection of an Appropriate,contain,Selection of an Appropriate,2305
574,Project Approach,contain,Project Approach,2306
575,Requirement Management,contain,Requirement Management,2307
576,Effort Estimation,contain,Effort Estimation,2308
577,Assigning Resources,contain,Assigning Resources,2309
578,Project Tracking and Control,contain,Project Tracking and Control,2310
579,Software Configuration Management,contain,Software Configuration Management,2311
580,Software development Management,contain,Software development Management,2312
581,"Person, Team and Communications",contain,"Person, Team and Communications",2313
582,软件体系架构的发展历程,contain,大型业务系统的基本概念和发展历程,2314
582,软件体系架构的发展历程,contain,体系架构的产生和演化的原因,2315
582,软件体系架构的发展历程,contain,系统改进的方法,2316
582,软件体系架构的发展历程,contain,微服务架构,2317
582,软件体系架构的发展历程,contain,系统架构的改进步骤,2318
583,微服务架构,contain,什么是微服务,2319
583,微服务架构,contain,微服务架构特点,2320
583,微服务架构,contain,SOA与微服务,2321
583,微服务架构,contain,应用拆分粒度,2322
583,微服务架构,contain,微服务的集成,2323
583,微服务架构,contain,微服务对交付模式,2324
583,微服务架构,contain,实现微服务面临的挑战,2325
583,微服务架构,contain,建微服务平台,2326
583,微服务架构,contain,业务拆分,2327
583,微服务架构,contain,完善技术组件，,2328
583,微服务架构,contain,提升稳定性业务拆分,2329
583,微服务架构,contain,容器化封装,2330
584,分布式服务框架,contain,分布式服务框架的一般原理,2331
584,分布式服务框架,contain,分布式服务调用框架的实现,2332
584,分布式服务框架,contain,容量评估与性能保障,2333
584,分布式服务框架,contain,一致性问题解决之道,2334
584,分布式服务框架,contain,分布式服务调用框架的实现、容量评估、一致性问题。,2335
585,服务调用链日志跟踪,contain,服务调用链实现的总体架构,2336
585,服务调用链日志跟踪,contain,日志数据采集,2337
585,服务调用链日志跟踪,contain,日志数据分析处理,2338
585,服务调用链日志跟踪,contain,服务调用链信息展示,2339
585,服务调用链日志跟踪,contain,日志跟踪的总体监控,2340
585,服务调用链日志跟踪,contain,监控预警,2341
585,服务调用链日志跟踪,contain,安全审计,2342
585,服务调用链日志跟踪,contain,故障定位及链路分析,2343
586,分布式数据访问平台,contain,传统数据库架构面临的挑战；,2344
586,分布式数据访问平台,contain,SQL、NoSQL和NewSQL,2345
586,分布式数据访问平台,contain,数据架构发展方向,2346
586,分布式数据访问平台,contain,数据库的技术特性,2347
586,分布式数据访问平台,contain,数据库应用特性,2348
586,分布式数据访问平台,contain,应用特性与技术特性的对应关系,2349
586,分布式数据访问平台,contain,数据库选择建议,2350
586,分布式数据访问平台,contain,分布式应用数据总线,2351
586,分布式数据访问平台,contain,分库分表功能实现,2352
586,分布式数据访问平台,contain,读写分离功能实现,2353
586,分布式数据访问平台,contain,结果集合并功能实现,2354
586,分布式数据访问平台,contain,数据库节点路由功能实现,2355
586,分布式数据访问平台,contain,异地多活架构设计,2356
586,分布式数据访问平台,contain,数据同步平台架构设计,2357
587,消息平台,contain,ActiveMQ、RocketMQ、Kafka、RabbitMQ,2358
587,消息平台,contain,消息平台总体架构设计,2359
587,消息平台,contain,配置管理,2360
587,消息平台,contain,监控管理,2361
587,消息平台,contain,运维管理,2362
587,消息平台,contain,系统管理,2363
587,消息平台,contain,客户端功能介绍,2364
587,消息平台,contain,客户端关键流程,2365
588,分布式缓存平台,contain,缓存中间件产品特性对比,2366
588,分布式缓存平台,contain,热点缓存,2367
588,分布式缓存平台,contain,多级缓存,2368
588,分布式缓存平台,contain,总体架构,2369
588,分布式缓存平台,contain,缓存管理控制平台Web,2370
588,分布式缓存平台,contain,缓存管理平台App,2371
588,分布式缓存平台,contain,缓存客户端SDK,2372
588,分布式缓存平台,contain,缓存策略,2373
589,企业及微服务架构,contain,基于容器的应用托管和任务调度平台,2374
589,企业及微服务架构,contain,服务治理,2375
589,企业及微服务架构,contain,软件生产流水线,2376
590,下一代基础架构平台,contain,多租户的模型及体系结构,2377
590,下一代基础架构平台,contain,能力开放平台,2378
590,下一代基础架构平台,contain,智能运维,2379
591,数据仓库与数据挖掘引论,contain,数据挖掘提出的动机,2380
591,数据仓库与数据挖掘引论,contain,数据挖掘的基本概念,2381
591,数据仓库与数据挖掘引论,contain,数据挖掘的分类,2382
591,数据仓库与数据挖掘引论,contain,数据挖掘的主要算法,2383
591,数据仓库与数据挖掘引论,contain,数据挖掘主要能解决的问题,2384
591,数据仓库与数据挖掘引论,contain,数据挖掘相关的会议及期刊列表,2385
592,认识数据,contain,数据对象与属性、二元属性、标称属性、序数属性、数值属性,2386
592,认识数据,contain,均值、方差、中位数、众数、极差、四分位数、方差、标准差、四分位数极差,2387
592,认识数据,contain,分位数图、盒图等图形显示,2388
592,认识数据,contain,不同属性的判别及相似性度量,2389
592,认识数据,contain,混合属性的相似性度量,2390
593,数据预处理,contain,数据清理,2391
593,数据预处理,contain,数据的集成,2392
593,数据预处理,contain,数据的归约,2393
593,数据预处理,contain,数据变换,2394
593,数据预处理,contain,数据离散化,2395
594,频繁模式挖掘,contain,Apriori算法,2396
594,频繁模式挖掘,contain,频繁项集,2397
594,频繁模式挖掘,contain,规则,2398
594,频繁模式挖掘,contain,强规则,2399
